Name,Name.1,Rating,Fifa Ability Overall,Position,Apps,Minutes played,Assists,Yel,Red,Aerials Won per game,Man of the match,Tackles,Interceptions per game,Fouls,Offside won per game,Clearances per game,Dribbled past per game,Outfielder Block Per Game,OwnG,Goals,Shots per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Key passes per game,Passes per game,Pass success percentage,Crosses,Long balls per game,Through balls per game,pos
Andrei Girotto,"Andrei Girotto Nantes, 27, DMC ",6.83,71,DMC,18,1478,0,4,0,3.0,0,2.9,1.5,1.8,0.1,2.0,1.2,0.3,0,2,1.0,0.1,1.2,0.0,0.4,0.7,0.3,40.0,79.3,0.1,2.2,0.0,DEF
Anthony Gonçalves,"Anthony Gonçalves Strasbourg, 33, M(CR) ",6.75,71,M(CR),12,1061,2,3,0,0.8,2,1.2,0.6,1.7,0.0,0.9,0.8,0.1,0,5,0.8,0.4,0.3,0.1,0.4,1.3,0.8,22.2,75.5,0.6,0.8,0.0,MID
Wesley Lautoa,"Wesley Lautoa Dijon, 32, D(C),DMC ",6.72,71,"D(C), DMC",34,3025,0,11,1,1.5,0,2.4,2.6,1.5,0.3,3.1,1.2,0.4,1,0,0.4,0.4,1.1,0.0,0.3,0.5,0.1,46.5,86.5,0.0,3.4,0.0,DEF
Olivier Boscagli,"Olivier Boscagli Nice, 21, D(CL) ",6.67,71,D(CL),10,863,1,1,0,1.5,0,1.4,1.2,0.4,0.4,2.4,0.8,0.1,0,0,0.3,0.4,1.6,0.0,0.3,0.7,0.8,39.3,79.5,0.4,2.0,0.0,DEF
Oussama Haddadi,"Oussama Haddadi Dijon, 27, D(CL) ",6.64,71,D(CL),30,2678,2,5,1,0.9,1,1.6,1.4,0.9,0.1,2.2,0.6,0.3,0,2,0.3,0.3,0.3,0.1,0.8,1.1,1.1,38.0,76.5,0.9,1.9,0.0,DEF
Moussa Doumbia,"Moussa Doumbia Reims, 25, AM(CL),FW ",6.64,71,"AM(CL), FW",18,1600,1,5,0,0.6,2,1.0,0.3,1.0,0.0,0.2,1.0,0.1,0,3,1.0,1.2,2.4,0.3,1.4,2.1,0.7,21.5,80.0,0.4,0.9,0.0,OFF
John Stiven Mendoza,"John Stiven Mendoza Amiens, 27, AM(CLR) ",6.63,71,AM(CLR),22,1884,2,4,0,0.4,0,1.2,0.6,1.0,0.0,0.3,1.0,0.0,0,2,1.7,1.6,1.8,0.1,2.1,2.8,1.1,23.9,78.1,0.6,0.7,0.0,MID
Tomas Hubocan,"Tomas Hubocan Marseille, 33, D(CLR) ",6.63,71,D(CLR),0,67,0,1,0,2.0,0,1.5,1.0,0.5,1.0,2.5,0.5,0.0,0,0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,8.5,70.6,0.0,0.0,0.0,DEF
Fabio,"Fabio Nantes, 29, D(LR),M(R) ",6.6,71,"D(LR), M(R)",15,1287,2,4,1,1.1,0,2.7,0.9,0.9,0.0,1.2,1.4,0.2,0,0,0.2,0.4,1.0,0.1,0.3,0.5,0.8,24.0,76.3,0.6,1.1,0.0,DEF
Prince Oniangué,"Prince Oniangué Caen, 30, M(C) ",6.57,71,M(C),26,2343,0,3,0,1.6,0,1.9,0.9,0.8,0.0,1.3,1.1,0.3,0,2,0.7,0.1,0.9,0.0,0.5,0.7,0.2,31.6,83.7,0.1,1.3,0.0,MID
Myziane Maolida,"Myziane Maolida Nice, 20, AM(L),FW ",6.54,71,"AM(L), FW",10,956,3,2,0,0.6,0,0.9,0.1,0.4,0.0,0.4,0.1,0.0,0,0,1.3,1.4,0.5,0.2,1.9,2.7,1.4,24.6,81.7,0.1,0.4,0.0,OFF
Jaroslav Plasil,"Jaroslav Plasil Bordeaux, 37, M(C) ",6.5,71,M(C),16,1445,1,2,0,1.2,0,1.5,0.8,0.8,0.0,1.1,1.1,0.2,0,0,0.6,0.4,1.1,0.0,0.4,0.8,0.5,37.4,85.1,0.3,1.2,0.0,MID
Racine Coly,"Racine Coly Nice, 23, D(L),M(L) ",6.43,71,"D(L), M(L)",6,503,1,2,0,1.4,0,0.8,1.0,0.9,0.3,1.2,0.8,0.1,0,0,0.4,0.7,0.7,0.0,0.9,1.1,0.3,27.1,81.6,0.4,0.7,0.0,DEF
James Lea Siliki,"James Lea Siliki Rennes, 23, M(CL) ",6.39,71,M(CL),14,1219,3,2,0,0.2,0,1.1,0.4,1.0,0.0,0.3,1.0,0.0,0,0,0.9,0.5,1.0,0.0,0.5,1.3,0.8,15.5,75.9,0.4,0.8,0.0,MID
Mickael Le Bihan,"Mickael Le Bihan Nice, 29, FW ",6.38,71,FW,2,203,0,2,0,0.4,0,0.2,0.2,0.4,0.0,0.2,0.2,0.0,0,1,1.0,1.2,0.6,0.2,1.0,0.6,0.2,10.8,81.5,0.0,0.0,0.0,OFF
John Bostock,"John Bostock Toulouse, 27, DMC ",6.36,71,DMC,10,984,0,1,0,0.9,0,1.5,1.0,1.1,0.0,0.7,1.3,0.1,0,0,0.4,0.1,0.9,0.0,0.5,0.9,0.4,36.9,85.3,0.3,1.4,0.0,DEF
Marvin Martin,"Marvin Martin Reims, 31, M(C) ",6.32,71,M(C),8,627,1,1,0,0.2,0,0.2,0.2,0.5,0.0,0.1,0.5,0.1,0,0,0.5,0.2,1.2,0.1,0.5,0.7,0.8,23.8,76.5,0.5,0.9,0.2,MID
Milan Gajic,"Milan Gajic Bordeaux, 23, D(R) ",6.31,71,D(R),1,90,0,0,0,2.0,0,2.0,1.0,1.0,0.0,6.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,28.0,85.7,0.0,1.0,0.0,DEF
Florent Balmont,"Florent Balmont Dijon, 39, DMC ",6.28,71,DMC,15,1083,1,3,0,0.1,0,1.5,0.3,1.1,0.0,0.4,1.4,0.1,0,0,0.3,0.2,1.0,0.0,0.5,0.7,0.9,33.3,84.4,0.6,1.7,0.0,DEF
Aaron Leya Iseka,"Aaron Leya Iseka Toulouse, 21, FW ",6.25,71,FW,15,1440,0,2,0,1.2,0,0.2,0.0,0.8,0.0,0.4,0.1,0.1,0,4,1.0,0.3,0.5,0.3,0.9,1.7,0.4,9.4,79.4,0.0,0.1,0.0,OFF
Ihsan Sacko,"Ihsan Sacko Nice, 22, AM(L) ",6.13,71,AM(L),4,441,1,0,1,0.3,0,0.5,0.2,0.9,0.0,0.2,0.2,0.0,0,0,0.5,0.2,0.5,0.3,0.6,1.6,0.4,7.8,80.4,0.1,0.1,0.0,MID
Jeremy Grimm,"Jeremy Grimm Strasbourg, 32, DMC ",6.09,71,DMC,2,167,0,2,0,0.6,0,0.8,0.8,0.8,0.0,1.0,0.4,0.0,0,0,0.4,0.0,0.6,0.2,0.2,0.6,0.2,16.6,83.1,0.0,1.6,0.0,DEF
Oleksandr Zinchenko,"Oleksandr Zinchenko Manchester City, 22, D(L),M(CR) ",7.19,71,"D(L), M(CR)",14,1153,3,1,0,1.7,0,2.4,1.4,1.1,0.0,1.1,1.4,0.2,0,0,0.5,0.4,0.4,0.1,0.4,0.5,0.9,84.6,91.5,0.5,2.6,0.0,DEF
Jan Bednarek,"Jan Bednarek Southampton, 23, D(C) ",7.04,71,D(C),24,2151,1,7,0,3.2,3,1.6,2.8,0.9,0.8,6.7,0.6,1.1,0,0,0.2,0.0,0.2,0.0,0.2,0.2,0.4,32.8,70.5,0.0,1.7,0.1,DEF
Nathaniel Mendez-Laing,"Nathaniel Mendez-Laing Cardiff, 27, AM(R) ",6.88,71,"AM(R), AM(R)",11,987,1,0,0,1.2,0,1.7,0.7,0.4,0.0,0.7,0.7,0.1,0,4,1.0,1.5,0.2,0.2,1.0,1.3,1.0,12.8,62.0,0.5,0.3,0.1,MID
Callum Paterson,"Callum Paterson Cardiff, 24, D(R),M(CR),FW ",6.82,71,"D(R), M(CR), FW",21,1996,1,4,0,7.5,1,0.8,0.3,1.5,0.0,1.0,0.8,0.1,0,4,1.5,0.2,1.1,0.4,0.4,1.1,0.9,20.4,48.4,0.2,0.5,0.0,OFF
Ainsley Maitland-Niles,"Ainsley Maitland-Niles Arsenal, 22, D(LR),M(CLR) ",6.64,71,"D(LR), M(CLR)",11,986,1,1,1,0.4,1,2.1,1.2,0.5,0.1,0.7,0.9,0.3,0,1,0.3,1.2,0.8,0.1,1.1,1.6,0.4,28.2,78.5,0.1,0.9,0.0,DEF
Matteo Guendouzi,"Matteo Guendouzi Arsenal, 20, DMC ",6.55,71,DMC,23,2144,0,9,0,0.5,0,1.3,0.9,0.7,0.1,0.7,0.9,0.2,0,0,0.5,0.7,1.9,0.0,0.9,0.9,0.5,48.4,87.7,0.0,2.4,0.2,DEF
Ken Sema,"Ken Sema Watford, 25, M(CLR) ",6.52,71,M(CLR),9,756,2,1,0,1.2,0,0.9,0.5,0.8,0.1,0.2,0.7,0.0,0,1,0.7,1.1,0.5,0.1,1.6,1.3,0.5,13.9,72.5,0.1,0.0,0.0,MID
Scott McTominay,"Scott McTominay Manchester United, 22, DMC ",6.48,71,DMC,9,863,0,1,0,2.1,1,0.6,0.9,0.7,0.0,1.0,0.4,0.3,0,2,0.9,0.1,1.0,0.1,0.4,0.9,0.1,28.1,83.3,0.0,1.1,0.0,DEF
Aboubakar Kamara,"Aboubakar Kamara Fulham, 24, AM(R),FW ",6.35,71,"AM(R), FW",5,690,0,2,0,0.9,0,0.6,0.1,1.8,0.0,0.4,0.3,0.0,0,3,1.6,0.9,0.3,0.5,1.0,1.8,0.8,17.3,73.3,0.1,0.5,0.0,OFF
Connor Wickham,"Connor Wickham Crystal Palace, 26, AM(L),FW ",6.16,71,"AM(L), FW",0,61,1,0,0,1.2,0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0,0,0.8,0.0,0.0,0.0,0.3,0.7,0.7,1.8,45.5,0.0,0.0,0.0,OFF
Elias Kachunga,"Elias Kachunga Huddersfield, 27, AM(CLR),FW ",6.14,71,"AM(CLR), FW",13,1182,0,2,0,1.2,0,1.1,0.2,1.2,0.0,0.5,0.8,0.1,0,0,0.7,0.5,1.1,0.5,1.0,1.1,0.3,14.8,71.3,0.3,0.2,0.0,OFF
Neeskens Kebano,"Neeskens Kebano Fulham, 27, AM(LR) ",6.13,71,AM(LR),0,104,0,0,0,0.6,0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0,0,0.1,0.6,0.1,0.0,0.4,0.9,0.0,4.1,82.8,0.1,0.0,0.0,MID
Danny Williams,"Danny Williams Huddersfield, 30, M(C) ",6.08,71,M(C),1,95,0,1,0,0.0,0,0.0,0.2,0.4,0.0,0.4,0.0,0.2,0,0,0.2,0.2,0.2,0.0,0.8,0.2,0.2,4.8,79.2,0.0,0.0,0.0,MID
Germán Pezzella,"Germán Pezzella Fiorentina, 28, D(C) ",7.06,71,D(C),32,2852,1,6,0,3.8,1,1.8,1.9,1.0,0.3,4.8,0.6,0.9,1,2,0.8,0.1,0.8,0.0,0.3,0.5,0.2,50.9,85.9,0.0,3.6,0.0,DEF
Christian Kouamé,"Christian Kouamé Genoa, 21, AM(L),FW ",7.05,71,"AM(L), FW",33,3072,5,4,0,5.2,1,0.8,0.7,0.9,0.0,0.6,0.3,0.1,0,4,2.3,1.1,2.2,0.5,2.1,2.7,1.3,23.8,66.0,0.2,0.4,0.0,OFF
Ismael Bennacer,"Ismael Bennacer Empoli, 21, DMC ",6.96,71,DMC,32,2960,5,7,0,0.9,1,2.6,1.5,1.2,0.0,0.8,1.2,0.2,0,0,0.5,1.8,1.6,0.0,1.2,1.5,0.9,51.4,86.4,0.4,3.9,0.1,DEF
Timothy Castagne,"Timothy Castagne Atalanta, 23, D(R),M(LR) ",6.95,71,"D(R), M(LR)",21,2003,2,3,0,0.9,2,2.2,1.0,0.7,0.1,1.6,0.9,0.2,0,4,0.7,0.7,0.5,0.0,1.0,1.2,1.0,36.3,83.7,0.4,0.9,0.0,DEF
Ola Aina,"Ola Aina Torino, 22, D(LR),M(LR) ",6.88,71,"D(LR), M(LR)",22,2160,3,5,0,1.4,2,1.8,1.3,1.0,0.1,1.2,0.8,0.1,0,1,0.8,1.0,1.3,0.1,0.8,1.2,0.8,29.2,78.2,0.5,1.4,0.0,DEF
Gianluca Mancini,"Gianluca Mancini Atalanta, 23, D(C) ",6.86,71,D(C),25,2252,2,5,0,2.4,0,1.4,1.6,1.2,0.3,2.3,0.4,0.1,0,5,1.3,0.4,0.5,0.1,0.3,0.4,0.4,44.0,82.8,0.1,1.8,0.0,DEF
Jeremie Boga,"Jeremie Boga Sassuolo, 22, AM(CLR),FW ",6.8,71,"AM(CLR), FW",14,1440,1,0,0,0.1,0,0.3,0.1,0.3,0.0,0.1,0.4,0.0,0,3,1.1,3.3,1.2,0.3,1.0,1.5,0.6,18.4,87.0,0.0,0.2,0.0,OFF
Kevin Bonifazi,"Kevin Bonifazi SPAL 2013, 23, D(C) ",6.78,71,D(C),26,2303,1,2,0,1.6,2,1.5,1.3,0.7,0.6,2.6,0.7,0.8,0,2,0.4,0.9,0.7,0.0,0.7,0.9,0.3,44.7,87.6,0.1,2.3,0.0,DEF
Bruno Alves,"Bruno Alves Parma Calcio 1913, 37, D(C) ",6.72,71,D(C),33,2924,1,8,1,3.2,2,0.5,0.9,0.9,0.2,6.3,0.1,0.8,1,4,0.5,0.1,0.4,0.0,0.0,0.2,0.3,36.8,78.9,0.1,5.1,0.0,DEF
Davide Biraschi,"Davide Biraschi Genoa, 25, D(CR) ",6.7,71,D(CR),32,2844,0,3,1,1.8,3,1.7,1.9,1.1,0.4,2.9,0.5,0.4,1,0,0.3,1.4,0.9,0.0,0.5,0.7,0.3,32.4,68.2,0.3,2.1,0.0,DEF
Bartosz Salamon,"Bartosz Salamon Frosinone, 28, D(C) ",6.65,71,D(C),19,1724,0,3,0,2.3,1,0.9,1.4,1.0,0.6,7.1,0.4,1.0,0,0,0.6,0.1,0.4,0.0,0.1,0.2,0.1,38.6,82.1,0.0,2.8,0.0,DEF
Arturo Calabresi,"Arturo Calabresi Bologna, 23, D(CR) ",6.64,71,D(CR),16,1414,0,8,0,0.9,0,2.5,1.8,1.0,0.3,3.3,0.9,0.2,0,1,0.1,0.5,0.6,0.1,0.4,0.5,0.6,33.7,79.9,0.4,2.2,0.0,DEF
Mehdi Bourabia,"Mehdi Bourabia Sassuolo, 28, M(C) ",6.64,71,M(C),21,2009,0,7,1,1.5,2,1.6,1.0,1.3,0.0,0.9,1.0,0.2,0,1,1.1,1.0,0.8,0.0,1.2,1.4,0.8,32.1,83.7,0.3,0.8,0.0,MID
Filippo Costa,"Filippo Costa SPAL 2013, 24, M(L) ",6.62,71,M(L),6,562,0,0,0,0.8,0,1.8,0.9,0.6,0.4,2.8,0.6,0.3,0,0,0.7,0.8,0.8,0.0,0.4,1.0,0.8,19.1,77.9,0.4,0.7,0.0,MID
Nicolò Brighenti,"Nicolò Brighenti Frosinone, 30, D(C) ",6.61,71,D(C),11,990,0,4,0,1.6,1,2.5,2.8,1.5,0.2,3.2,0.7,0.7,0,0,0.3,0.1,1.7,0.0,0.2,0.5,0.2,47.2,77.8,0.1,2.0,0.1,DEF
Paolo Faragò,"Paolo Faragò Cagliari, 26, D(R),DMC,M(R) ",6.61,71,"D(R), DMC, M(R)",17,1697,1,7,1,1.9,0,1.7,0.6,1.3,0.0,1.3,1.2,0.1,0,1,0.8,0.5,0.9,0.0,0.8,1.2,0.8,28.2,76.5,0.6,1.0,0.0,DEF
Luca Siligardi,"Luca Siligardi Parma Calcio 1913, 31, AM(LR),FW ",6.6,71,"AM(LR), FW",19,1645,2,2,0,0.5,1,1.0,0.5,0.4,0.0,0.3,0.5,0.1,0,1,1.3,1.2,0.9,0.1,1.4,1.4,0.6,15.2,69.6,0.5,0.8,0.0,OFF
Marco Capuano,"Marco Capuano Frosinone, 27, D(CL) ",6.58,71,D(CL),27,2313,0,4,0,2.3,1,2.0,1.3,0.7,0.3,3.7,0.7,1.1,0,0,0.3,0.1,0.4,0.0,0.2,0.5,0.2,43.1,83.6,0.0,1.9,0.0,DEF
Mitchell Dijks,"Mitchell Dijks Bologna, 26, D(L),M(L) ",6.57,71,"D(L), M(L)",23,2027,0,5,1,1.8,0,1.2,0.9,1.8,0.0,1.6,0.9,0.0,0,1,0.4,1.3,1.4,0.1,0.9,1.4,0.6,27.2,76.2,0.4,1.1,0.0,DEF
Luka Krajnc,"Luka Krajnc Frosinone, 24, D(C) ",6.57,71,D(C),9,790,0,3,0,2.8,0,1.1,1.2,0.6,0.7,4.6,0.1,0.3,0,0,0.3,0.3,0.4,0.0,0.0,0.0,0.1,41.4,81.2,0.1,2.2,0.0,DEF
Raman Chibsah,"Raman Chibsah Frosinone, 26, M(C) ",6.52,71,M(C),30,2626,0,5,0,0.6,0,1.4,1.0,1.4,0.1,0.8,1.2,0.3,0,1,1.0,1.6,0.9,0.2,1.6,1.8,0.6,27.6,82.5,0.2,1.1,0.0,MID
Edimilson Fernandes,"Edimilson Fernandes Fiorentina, 23, M(CR) ",6.5,71,M(CR),23,1975,0,8,1,0.7,1,1.2,0.9,1.3,0.0,1.0,0.8,0.2,0,2,0.7,0.7,0.6,0.0,1.2,1.2,0.9,29.5,85.8,0.1,1.6,0.0,MID
Bremer,"Bremer Torino, 22, D(C) ",6.47,71,D(C),2,182,0,1,0,1.8,0,0.6,1.6,0.6,0.0,1.6,0.2,0.2,0,0,0.2,0.2,0.8,0.0,0.0,0.2,0.2,20.8,84.6,0.0,2.4,0.0,DEF
Claud Adjapong,"Claud Adjapong Sassuolo, 21, D(R),M(LR) ",6.45,71,"D(R), M(LR)",3,271,0,1,0,0.4,0,0.8,0.2,0.6,0.0,0.8,0.2,0.2,0,1,0.4,1.2,1.2,0.4,1.2,2.4,0.4,14.2,74.6,0.0,0.2,0.0,DEF
Simone Padoin,"Simone Padoin Cagliari, 35, D(LR),M(CLR) ",6.41,71,"D(LR), M(CLR)",22,1914,2,2,0,0.5,0,1.1,0.5,0.6,0.1,1.6,0.6,0.2,0,0,0.1,0.3,0.8,0.0,0.3,0.5,0.5,27.3,82.1,0.6,1.6,0.0,DEF
Patrick Cutrone,"Patrick Cutrone AC Milan, 21, FW ",6.31,71,FW,12,1438,2,2,0,0.5,0,0.3,0.2,0.8,0.0,0.4,0.4,0.1,0,3,1.0,0.1,0.6,0.4,0.8,1.8,0.6,9.3,74.3,0.1,0.1,0.0,OFF
Massimo Gobbi,"Massimo Gobbi Parma Calcio 1913, 38, D(L),M(L) ",6.2,71,"D(L), M(L)",13,1184,1,3,0,0.5,0,0.9,0.6,1.5,0.1,2.5,1.1,0.5,0,0,0.2,0.1,0.4,0.0,0.1,0.4,0.5,28.7,75.2,0.3,1.6,0.0,DEF
Jordan Torunarigha,"Jordan Torunarigha Hertha Berlin, 22, D(C) ",7.09,70,D(C),13,1161,2,2,1,2.7,1,2.4,2.1,1.9,0.3,3.9,0.7,0.5,0,2,0.5,0.1,0.4,0.0,0.4,0.7,0.4,33.9,79.4,0.1,3.1,0.0,DEF
Lukas Kübler,"Lukas Kübler Freiburg, 27, D(R),M(R) ",6.98,70,"D(R), M(R)",15,1187,2,2,0,1.8,1,2.2,1.9,1.0,0.1,2.8,0.6,0.3,0,0,0.4,0.4,1.3,0.0,0.3,0.8,0.4,26.1,69.8,0.4,1.9,0.0,DEF
Maximilian Mittelstädt,"Maximilian Mittelstädt Hertha Berlin, 22, D(L),M(L) ",6.96,70,"D(L), M(L)",20,1802,1,2,1,1.7,1,2.4,1.8,0.6,0.0,2.1,1.0,0.2,0,1,0.9,1.0,0.9,0.0,1.0,1.3,0.8,29.6,73.2,0.6,2.3,0.0,DEF
Dennis Geiger,"Dennis Geiger Hoffenheim, 21, DMC ",6.82,70,DMC,2,246,1,1,0,0.5,0,0.5,0.8,1.3,0.3,0.3,1.3,0.0,0,0,1.0,0.3,1.5,0.0,1.0,0.5,1.8,34.0,89.7,1.0,0.8,0.0,DEF
Kevin Danso,"Kevin Danso Augsburg, 20, D(C) ",6.68,70,D(C),13,1249,1,3,0,2.7,1,1.4,1.1,0.9,0.8,4.0,0.2,0.9,1,1,0.6,0.1,0.8,0.0,0.3,0.2,0.1,33.2,74.4,0.0,3.3,0.0,DEF
Eduard Löwen,"Eduard Löwen Nuernberg, 22, D(C),M(C) ",6.62,70,"D(C), M(C)",17,1622,2,3,0,0.9,1,1.4,0.4,0.8,0.0,0.8,1.0,0.1,0,3,1.7,1.3,1.2,0.0,1.6,1.6,0.7,31.7,75.3,0.2,2.1,0.0,DEF
Reiss Nelson,"Reiss Nelson Hoffenheim, 19, M(R) ",6.61,70,M(R),5,630,0,0,0,0.0,1,0.7,0.2,0.3,0.0,0.1,0.5,0.0,0,7,0.9,0.7,0.2,0.1,0.5,0.6,0.7,9.8,86.2,0.1,0.3,0.0,MID
Javairô Dilrosun,"Javairô Dilrosun Hertha Berlin, 21, AM(L) ",6.59,70,AM(L),7,892,3,2,0,0.3,0,0.8,0.4,0.5,0.1,0.4,0.2,0.1,0,2,0.6,0.5,1.2,0.0,0.8,1.6,0.7,12.2,81.6,0.3,0.4,0.0,MID
Ondrej Petrák,"Ondrej Petrák Nuernberg, 27, D(C),DMC ",6.54,70,"D(C), DMC",18,1624,0,5,0,2.0,0,1.6,1.8,1.3,0.0,1.0,0.5,0.2,0,0,0.6,0.2,0.8,0.0,0.5,0.8,0.3,32.2,85.5,0.0,1.2,0.0,DEF
Marco Terrazzino,"Marco Terrazzino Freiburg, 28, AM(CL),FW ",6.42,70,"AM(CL), FW",7,520,0,0,0,0.2,0,0.5,0.2,0.4,0.0,0.1,0.5,0.2,0,1,0.9,0.6,0.7,0.0,1.0,1.2,0.8,15.6,77.3,0.2,0.3,0.1,OFF
Hamza Mendyl,"Hamza Mendyl Schalke 04, 21, D(L),M(L) ",6.41,70,"D(L), M(L)",7,545,0,5,0,0.3,0,1.9,0.9,1.2,0.1,0.7,1.1,0.2,0,0,0.3,0.8,0.7,0.0,0.3,0.6,0.0,21.9,72.6,0.0,1.1,0.0,DEF
Sebastian Kerk,"Sebastian Kerk Nuernberg, 25, AM(CLR) ",6.37,70,AM(CLR),17,1187,1,0,0,0.6,0,0.8,0.1,0.4,0.0,0.7,0.8,0.2,0,0,0.9,0.2,0.5,0.0,0.7,0.8,1.1,17.1,73.5,1.2,0.6,0.0,MID
Matheus Cunha,"Matheus Cunha RasenBallsport Leipzig, 20, FW ",6.35,70,FW,9,849,0,1,0,0.6,0,0.4,0.2,1.4,0.1,0.3,0.4,0.0,0,2,1.4,0.6,0.6,0.2,0.9,1.1,0.3,9.0,69.2,0.0,0.2,0.1,OFF
Taleb Tawatha,"Taleb Tawatha Eintracht Frankfurt, 27, D(L),M(L) ",6.25,70,"D(L), M(L)",1,125,0,0,0,0.7,0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0,0,0.0,0.7,0.7,0.0,0.3,1.0,0.0,12.3,70.3,0.0,1.3,0.0,DEF
Noah Joel Sarenren Bazee,"Noah Joel Sarenren Bazee Hannover 96, 23, AM(R) ",6.09,70,AM(R),3,161,0,0,0,0.0,0,0.0,0.0,0.7,0.0,1.0,0.0,0.0,0,0,1.7,0.7,0.7,0.7,0.7,3.0,0.0,5.3,43.8,0.0,0.0,0.0,MID
Takuma Asano,"Takuma Asano Hannover 96, 24, AM(CLR),FW ",5.96,70,"AM(CLR), FW",9,702,0,0,0,0.4,0,0.4,0.2,0.4,0.0,0.2,0.4,0.0,0,0,1.0,0.5,1.1,0.4,1.2,2.2,0.2,11.6,72.2,0.0,0.2,0.0,OFF
Christoph Janker,"Christoph Janker Augsburg, 34, D(C) ",5.93,70,D(C),1,71,0,0,0,0.3,0,0.5,0.0,0.8,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,7.0,85.7,0.0,0.0,0.0,DEF
Christian Rivera,"Christian Rivera SD Huesca, 22, M(C) ",6.74,70,M(C),19,1694,0,2,0,1.1,1,1.7,1.4,0.8,0.0,1.2,0.6,0.2,0,2,0.6,0.8,0.5,0.0,0.7,1.0,0.5,31.0,79.5,0.0,1.7,0.0,MID
Santiago Comesaña,"Santiago Comesaña Rayo Vallecano, 22, DMC ",6.7,70,DMC,23,2032,1,6,0,1.6,0,2.2,1.2,1.1,0.1,1.6,1.6,0.2,0,1,0.3,1.0,1.1,0.0,1.2,0.7,0.5,42.7,84.9,0.1,3.4,0.0,DEF
Chimy Avila,"Chimy Avila SD Huesca, 25, AM(LR),FW ",6.68,70,"AM(LR), FW",20,1995,2,10,1,2.1,2,0.5,0.4,1.1,0.0,0.6,0.6,0.1,0,10,2.6,0.6,1.4,0.3,0.8,1.5,0.6,15.4,54.3,0.2,1.4,0.0,OFF
Carlos Akapo,"Carlos Akapo SD Huesca, 26, D(L) ",6.68,70,D(L),12,1012,0,2,0,1.6,0,2.2,1.7,1.2,0.3,2.5,1.1,0.2,0,0,0.5,0.6,1.0,0.0,0.2,0.6,0.2,26.8,76.1,0.0,1.2,0.0,DEF
Mathías Olivera,"Mathías Olivera Getafe, 21, D(L),M(L) ",6.66,70,"D(L), M(L)",12,1011,1,4,1,3.1,0,1.7,0.7,1.1,0.3,1.3,0.6,0.1,0,0,0.4,0.7,1.6,0.1,0.9,1.3,0.5,22.5,58.7,0.4,0.5,0.1,DEF
David Costas,"David Costas Celta Vigo, 24, D(C) ",6.57,70,D(C),13,1173,0,4,0,2.0,1,1.7,1.2,1.1,1.1,3.6,0.3,0.4,0,0,0.1,0.1,0.5,0.1,0.3,0.2,0.0,45.5,88.1,0.0,3.2,0.0,DEF
Aleix García,"Aleix García Girona, 22, DMC ",6.56,70,DMC,20,1667,1,1,0,0.5,1,1.2,0.7,0.4,0.1,0.4,0.7,0.2,0,2,0.6,0.4,0.6,0.0,0.6,0.6,0.9,34.6,85.0,0.8,2.3,0.0,DEF
Anuar Mohamed,"Anuar Mohamed Real Valladolid, 24, AM(C) ",6.41,70,AM(C),12,1082,0,6,0,1.4,0,1.7,0.6,1.5,0.0,1.2,0.4,0.1,0,1,0.5,0.2,0.8,0.2,0.6,0.6,0.1,20.8,74.9,0.0,0.7,0.0,MID
Marc Cardona,"Marc Cardona Eibar, 24, FW ",6.37,70,FW,6,597,1,1,0,1.1,0,0.4,0.1,0.5,0.0,0.2,0.2,0.0,0,3,1.0,0.4,0.7,0.3,0.5,1.5,0.3,9.7,72.1,0.1,0.1,0.0,OFF
Javi Guerra,"Javi Guerra Rayo Vallecano, 37, FW ",6.31,70,FW,1,232,1,0,0,1.3,0,0.4,0.1,0.4,0.0,0.0,0.4,0.0,0,0,0.9,0.5,0.4,0.1,0.3,0.4,0.4,9.3,78.4,0.0,0.1,0.0,OFF
Borja Fernández,"Borja Fernández Real Valladolid, 38, M(C) ",6.27,70,M(C),11,842,0,4,0,1.9,0,0.9,0.7,0.9,0.1,1.3,0.5,0.1,0,0,0.3,0.1,0.3,0.1,0.2,0.4,0.1,19.0,78.9,0.1,1.9,0.0,MID
José Arnáiz,"José Arnáiz Leganes, 24, Forward ",6.21,70,Forward,0,108,0,0,0,0.7,0,0.2,0.3,0.2,0.0,0.2,0.5,0.0,0,0,0.2,0.5,0.7,0.0,0.8,0.7,0.2,5.0,83.3,0.0,0.0,0.0,OFF
Raphael Dwamena,"Raphael Dwamena Levante, 23, Forward ",6.12,70,Forward,1,213,1,0,0,0.5,0,0.0,0.0,0.7,0.0,0.2,0.0,0.1,0,0,0.3,0.2,0.5,0.3,0.2,0.5,0.3,3.4,70.7,0.0,0.2,0.0,OFF
